source,conditionName,url,type
MAYO,Q fever,https://www.mayoclinic.org/diseases-conditions/q-fever/diagnosis-treatment/drc-20353001,Treatment
MAYO,Q fever,https://www.mayoclinic.org/diseases-conditions/q-fever/symptoms-causes/syc-20352995,Overview
MAYO,Query fever,https://www.mayoclinic.org/diseases-conditions/q-fever/diagnosis-treatment/drc-20353001,Treatment
MAYO,Query fever,https://www.mayoclinic.org/diseases-conditions/q-fever/symptoms-causes/syc-20352995,Overview
MAYO,REM sleep behavior disorder,https://www.mayoclinic.org/diseases-conditions/rem-sleep-behavior-disorder/diagnosis-treatment/drc-20352925,Treatment
MAYO,REM sleep behavior disorder,https://www.mayoclinic.org/diseases-conditions/rem-sleep-behavior-disorder/symptoms-causes/syc-20352920,Overview
MAYO,RLS,https://www.mayoclinic.org/diseases-conditions/restless-legs-syndrome/diagnosis-treatment/drc-20377174,Treatment
MAYO,RLS,https://www.mayoclinic.org/diseases-conditions/restless-legs-syndrome/symptoms-causes/syc-20377168,Overview
MAYO,RSV,https://www.mayoclinic.org/diseases-conditions/respiratory-syncytial-virus/diagnosis-treatment/drc-20353104,Treatment
MAYO,RSV,https://www.mayoclinic.org/diseases-conditions/respiratory-syncytial-virus/symptoms-causes/syc-20353098,Overview
MAYO,Rabbit fever,https://www.mayoclinic.org/diseases-conditions/tularemia/diagnosis-treatment/drc-20378639,Treatment
MAYO,Rabbit fever,https://www.mayoclinic.org/diseases-conditions/tularemia/symptoms-causes/syc-20378635,Overview
MAYO,Rabies,https://www.mayoclinic.org/diseases-conditions/rabies/diagnosis-treatment/drc-20351826,Treatment
MAYO,Rabies,https://www.mayoclinic.org/diseases-conditions/rabies/symptoms-causes/syc-20351821,Overview
MAYO,Radiation enteritis,https://www.mayoclinic.org/diseases-conditions/radiation-enteritis/diagnosis-treatment/drc-20449450,Treatment
MAYO,Radiation enteritis,https://www.mayoclinic.org/diseases-conditions/radiation-enteritis/symptoms-causes/syc-20355409,Overview
MAYO,Radiation sickness,https://www.mayoclinic.org/diseases-conditions/radiation-sickness/diagnosis-treatment/drc-20377061,Treatment
MAYO,Radiation sickness,https://www.mayoclinic.org/diseases-conditions/radiation-sickness/symptoms-causes/syc-20377058,Overview
MAYO,Ramsay Hunt syndrome,https://www.mayoclinic.org/diseases-conditions/ramsay-hunt-syndrome/diagnosis-treatment/drc-20351789,Treatment
MAYO,Ramsay Hunt syndrome,https://www.mayoclinic.org/diseases-conditions/ramsay-hunt-syndrome/symptoms-causes/syc-20351783,Overview
MAYO,Rapid gastric emptying,https://www.mayoclinic.org/diseases-conditions/dumping-syndrome/diagnosis-treatment/drc-20371922,Treatment
MAYO,Rapid gastric emptying,https://www.mayoclinic.org/diseases-conditions/dumping-syndrome/symptoms-causes/syc-20371915,Overview
MAYO,Rapid heartbeat,https://www.mayoclinic.org/diseases-conditions/tachycardia/diagnosis-treatment/drc-20355133,Treatment
MAYO,Rapid heartbeat,https://www.mayoclinic.org/diseases-conditions/tachycardia/symptoms-causes/syc-20355127,Overview
MAYO,Rash,https://www.mayoclinic.org/diseases-conditions/poison-ivy/diagnosis-treatment/drc-20376490,Treatment
MAYO,Rash,https://www.mayoclinic.org/diseases-conditions/poison-ivy/symptoms-causes/syc-20376485,Overview
MAYO,Raynaud's disease,https://www.mayoclinic.org/diseases-conditions/raynauds-disease/diagnosis-treatment/drc-20363572,Treatment
MAYO,Raynaud's disease,https://www.mayoclinic.org/diseases-conditions/raynauds-disease/symptoms-causes/syc-20363571,Overview
MAYO,Reactive arthritis,https://www.mayoclinic.org/diseases-conditions/reactive-arthritis/diagnosis-treatment/drc-20354843,Treatment
MAYO,Reactive arthritis,https://www.mayoclinic.org/diseases-conditions/reactive-arthritis/symptoms-causes/syc-20354838,Overview
MAYO,Reactive attachment disorder,https://www.mayoclinic.org/diseases-conditions/reactive-attachment-disorder/diagnosis-treatment/drc-20352945,Treatment
MAYO,Reactive attachment disorder,https://www.mayoclinic.org/diseases-conditions/reactive-attachment-disorder/symptoms-causes/syc-20352939,Overview
MAYO,Rebound headache,https://www.mayoclinic.org/diseases-conditions/medication-overuse-headache/diagnosis-treatment/drc-20377089,Treatment
MAYO,Rebound headache,https://www.mayoclinic.org/diseases-conditions/medication-overuse-headache/symptoms-causes/syc-20377083,Overview
MAYO,Rectal cancer,https://www.mayoclinic.org/diseases-conditions/rectal-cancer/diagnosis-treatment/drc-20352889,Treatment
MAYO,Rectal cancer,https://www.mayoclinic.org/diseases-conditions/rectal-cancer/symptoms-causes/syc-20352884,Overview
MAYO,Rectal inflammation,https://www.mayoclinic.org/diseases-conditions/proctitis/diagnosis-treatment/drc-20376938,Treatment
MAYO,Rectal inflammation,https://www.mayoclinic.org/diseases-conditions/proctitis/symptoms-causes/syc-20376933,Overview
MAYO,Rectal itching,https://www.mayoclinic.org/diseases-conditions/anal-itching/diagnosis-treatment/drc-20369350,Treatment
MAYO,Rectal itching,https://www.mayoclinic.org/diseases-conditions/anal-itching/symptoms-causes/syc-20369345,Overview
MAYO,Rectal prolapse,https://www.mayoclinic.org/diseases-conditions/rectal-prolapse/diagnosis-treatment/drc-20450472,Treatment
MAYO,Rectal prolapse,https://www.mayoclinic.org/diseases-conditions/rectal-prolapse/symptoms-causes/syc-20352837,Overview
MAYO,Rectovaginal fistula,https://www.mayoclinic.org/diseases-conditions/rectovaginal-fistula/diagnosis-treatment/drc-20377113,Treatment
MAYO,Rectovaginal fistula,https://www.mayoclinic.org/diseases-conditions/rectovaginal-fistula/symptoms-causes/syc-20377108,Overview
MAYO,Recurrent breast cancer,https://www.mayoclinic.org/diseases-conditions/recurrent-breast-cancer/diagnosis-treatment/drc-20377141,Treatment
MAYO,Recurrent breast cancer,https://www.mayoclinic.org/diseases-conditions/recurrent-breast-cancer/symptoms-causes/syc-20377135,Overview
MAYO,Red eye,https://www.mayoclinic.org/diseases-conditions/subconjunctival-hemorrhage/diagnosis-treatment/drc-20353832,Treatment
MAYO,Red eye,https://www.mayoclinic.org/diseases-conditions/subconjunctival-hemorrhage/symptoms-causes/syc-20353826,Overview
MAYO,Reflux,https://www.mayoclinic.org/diseases-conditions/bile-reflux/diagnosis-treatment/drc-20370121,Treatment
MAYO,Reflux,https://www.mayoclinic.org/diseases-conditions/vesicoureteral-reflux/diagnosis-treatment/drc-20378824,Treatment
MAYO,Reflux,https://www.mayoclinic.org/diseases-conditions/bile-reflux/symptoms-causes/syc-20370115,Overview
MAYO,Reflux,https://www.mayoclinic.org/diseases-conditions/vesicoureteral-reflux/symptoms-causes/syc-20378819,Overview
MAYO,Regurgitation,https://www.mayoclinic.org/diseases-conditions/aortic-valve-regurgitation/diagnosis-treatment/drc-20353135,Treatment
MAYO,Regurgitation,https://www.mayoclinic.org/diseases-conditions/mitral-valve-regurgitation/diagnosis-treatment/drc-20350183,Treatment
MAYO,Regurgitation,https://www.mayoclinic.org/diseases-conditions/aortic-valve-regurgitation/symptoms-causes/syc-20353129,Overview
MAYO,Regurgitation,https://www.mayoclinic.org/diseases-conditions/mitral-valve-regurgitation/symptoms-causes/syc-20350178,Overview
MAYO,Reiter's syndrome,https://www.mayoclinic.org/diseases-conditions/reactive-arthritis/diagnosis-treatment/drc-20354843,Treatment
MAYO,Reiter's syndrome,https://www.mayoclinic.org/diseases-conditions/reactive-arthritis/symptoms-causes/syc-20354838,Overview
MAYO,Renal artery stenosis,https://www.mayoclinic.org/diseases-conditions/renal-artery-stenosis/diagnosis-treatment/drc-20352782,Treatment
MAYO,Renal artery stenosis,https://www.mayoclinic.org/diseases-conditions/renal-artery-stenosis/symptoms-causes/syc-20352777,Overview
MAYO,Renal cancer,https://www.mayoclinic.org/diseases-conditions/kidney-cancer/diagnosis-treatment/drc-20352669,Treatment
MAYO,Renal cancer,https://www.mayoclinic.org/diseases-conditions/kidney-cancer/symptoms-causes/syc-20352664,Overview
MAYO,Renal failure,https://www.mayoclinic.org/diseases-conditions/kidney-failure/diagnosis-treatment/drc-20369053,Treatment
MAYO,Renal failure,https://www.mayoclinic.org/diseases-conditions/kidney-failure/symptoms-causes/syc-20369048,Overview
MAYO,Renal lithiasis,https://www.mayoclinic.org/diseases-conditions/kidney-stones/diagnosis-treatment/drc-20355759,Treatment
MAYO,Renal lithiasis,https://www.mayoclinic.org/diseases-conditions/kidney-stones/symptoms-causes/syc-20355755,Overview
MAYO,Residual limb pain,https://www.mayoclinic.org/diseases-conditions/phantom-pain/diagnosis-treatment/drc-20376278,Treatment
MAYO,Residual limb pain,https://www.mayoclinic.org/diseases-conditions/residual-limb-pain/cdc-20447167,Overview
MAYO,Respiratory syncytial virus (RSV),https://www.mayoclinic.org/diseases-conditions/respiratory-syncytial-virus/diagnosis-treatment/drc-20353104,Treatment
MAYO,Respiratory syncytial virus (RSV),https://www.mayoclinic.org/diseases-conditions/respiratory-syncytial-virus/symptoms-causes/syc-20353098,Overview
MAYO,Restless legs syndrome,https://www.mayoclinic.org/diseases-conditions/restless-legs-syndrome/diagnosis-treatment/drc-20377174,Treatment
MAYO,Restless legs syndrome,https://www.mayoclinic.org/diseases-conditions/restless-legs-syndrome/symptoms-causes/syc-20377168,Overview
MAYO,Retinal detachment,https://www.mayoclinic.org/diseases-conditions/retinal-detachment/diagnosis-treatment/drc-20351348,Treatment
MAYO,Retinal detachment,https://www.mayoclinic.org/diseases-conditions/retinal-detachment/symptoms-causes/syc-20351344,Overview
MAYO,Retinal diseases,https://www.mayoclinic.org/diseases-conditions/retinal-diseases/diagnosis-treatment/drc-20355827,Treatment
MAYO,Retinal diseases,https://www.mayoclinic.org/diseases-conditions/retinal-diseases/symptoms-causes/syc-20355825,Overview
MAYO,Retinoblastoma,https://www.mayoclinic.org/diseases-conditions/retinoblastoma/diagnosis-treatment/drc-20351013,Treatment
MAYO,Retinoblastoma,https://www.mayoclinic.org/diseases-conditions/retinoblastoma/symptoms-causes/syc-20351008,Overview
MAYO,Retinopathy,https://www.mayoclinic.org/diseases-conditions/diabetic-retinopathy/diagnosis-treatment/drc-20371617,Treatment
MAYO,Retinopathy,https://www.mayoclinic.org/diseases-conditions/diabetic-retinopathy/symptoms-causes/syc-20371611,Overview
MAYO,Retractile testicle,https://www.mayoclinic.org/diseases-conditions/retractile-testicle/diagnosis-treatment/drc-20377203,Treatment
MAYO,Retractile testicle,https://www.mayoclinic.org/diseases-conditions/retractile-testicle/symptoms-causes/syc-20377197,Overview
MAYO,Retrograde ejaculation,https://www.mayoclinic.org/diseases-conditions/retrograde-ejaculation/diagnosis-treatment/drc-20354896,Treatment
MAYO,Retrograde ejaculation,https://www.mayoclinic.org/diseases-conditions/retrograde-ejaculation/symptoms-causes/syc-20354890,Overview
MAYO,Rett syndrome,https://www.mayoclinic.org/diseases-conditions/rett-syndrome/diagnosis-treatment/drc-20377233,Treatment
MAYO,Rett syndrome,https://www.mayoclinic.org/diseases-conditions/rett-syndrome/symptoms-causes/syc-20377227,Overview
MAYO,Reye's syndrome,https://www.mayoclinic.org/diseases-conditions/reyes-syndrome/diagnosis-treatment/drc-20377259,Treatment
MAYO,Reye's syndrome,https://www.mayoclinic.org/diseases-conditions/reyes-syndrome/symptoms-causes/syc-20377255,Overview
MAYO,Rhabdomyosarcoma,https://www.mayoclinic.org/diseases-conditions/rhabdomyosarcoma/diagnosis-treatment/drc-20390966,Treatment
MAYO,Rhabdomyosarcoma,https://www.mayoclinic.org/diseases-conditions/rhabdomyosarcoma/symptoms-causes/syc-20390962,Overview
MAYO,Rheumatic fever,https://www.mayoclinic.org/diseases-conditions/rheumatic-fever/diagnosis-treatment/drc-20354594,Treatment
MAYO,Rheumatic fever,https://www.mayoclinic.org/diseases-conditions/rheumatic-fever/symptoms-causes/syc-20354588,Overview
MAYO,Rheumatoid arthritis,https://www.mayoclinic.org/diseases-conditions/rheumatoid-arthritis/diagnosis-treatment/drc-20353653,Treatment
MAYO,Rheumatoid arthritis,https://www.mayoclinic.org/diseases-conditions/rheumatoid-arthritis/symptoms-causes/syc-20353648,Overview
MAYO,Rib fracture,https://www.mayoclinic.org/diseases-conditions/broken-ribs/diagnosis-treatment/drc-20350769,Treatment
MAYO,Rib fracture,https://www.mayoclinic.org/diseases-conditions/broken-ribs/symptoms-causes/syc-20350763,Overview
MAYO,Rickets,https://www.mayoclinic.org/diseases-conditions/rickets/diagnosis-treatment/drc-20351949,Treatment
MAYO,Rickets,https://www.mayoclinic.org/diseases-conditions/rickets/symptoms-causes/syc-20351943,Overview
MAYO,Rift Valley fever,https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/diagnosis-treatment/drc-20351266,Treatment
MAYO,Rift Valley fever,https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/symptoms-causes/syc-20351260,Overview
MAYO,Ringing in the ear,https://www.mayoclinic.org/diseases-conditions/tinnitus/diagnosis-treatment/drc-20350162,Treatment
MAYO,Ringing in the ear,https://www.mayoclinic.org/diseases-conditions/tinnitus/symptoms-causes/syc-20350156,Overview
MAYO,Ringworm (body),https://www.mayoclinic.org/diseases-conditions/ringworm-body/diagnosis-treatment/drc-20353786,Treatment
MAYO,Ringworm (body),https://www.mayoclinic.org/diseases-conditions/ringworm-body/symptoms-causes/syc-20353780,Overview
MAYO,Ringworm (scalp),https://www.mayoclinic.org/diseases-conditions/ringworm-scalp/diagnosis-treatment/drc-20354924,Treatment
MAYO,Ringworm (scalp),https://www.mayoclinic.org/diseases-conditions/ringworm-scalp/symptoms-causes/syc-20354918,Overview
MAYO,Road rage,https://www.mayoclinic.org/diseases-conditions/intermittent-explosive-disorder/diagnosis-treatment/drc-20373926,Treatment
MAYO,Road rage,https://www.mayoclinic.org/diseases-conditions/intermittent-explosive-disorder/symptoms-causes/syc-20373921,Overview
MAYO,Rocky Mountain spotted fever,https://www.mayoclinic.org/diseases-conditions/rocky-mountain-spotted-fever/diagnosis-treatment/drc-20361033,Treatment
MAYO,Rocky Mountain spotted fever,https://www.mayoclinic.org/diseases-conditions/rocky-mountain-spotted-fever/symptoms-causes/syc-20361032,Overview
MAYO,Rosacea,https://www.mayoclinic.org/diseases-conditions/rosacea/diagnosis-treatment/drc-20353820,Treatment
MAYO,Rosacea,https://www.mayoclinic.org/diseases-conditions/rosacea/symptoms-causes/syc-20353815,Overview
MAYO,Roseola,https://www.mayoclinic.org/diseases-conditions/roseola/diagnosis-treatment/drc-20377289,Treatment
MAYO,Roseola,https://www.mayoclinic.org/diseases-conditions/roseola/symptoms-causes/syc-20377283,Overview
MAYO,Rotator cuff injury,https://www.mayoclinic.org/diseases-conditions/rotator-cuff-injury/diagnosis-treatment/drc-20350231,Treatment
MAYO,Rotator cuff injury,https://www.mayoclinic.org/diseases-conditions/rotator-cuff-injury/symptoms-causes/syc-20350225,Overview
MAYO,Rotavirus,https://www.mayoclinic.org/diseases-conditions/rotavirus/diagnosis-treatment/drc-20351306,Treatment
MAYO,Rotavirus,https://www.mayoclinic.org/diseases-conditions/rotavirus/symptoms-causes/syc-20351300,Overview
MAYO,Round back,https://www.mayoclinic.org/diseases-conditions/kyphosis/diagnosis-treatment/drc-20374209,Treatment
MAYO,Round back,https://www.mayoclinic.org/diseases-conditions/kyphosis/symptoms-causes/syc-20374205,Overview
MAYO,Rubella,https://www.mayoclinic.org/diseases-conditions/rubella/diagnosis-treatment/drc-20377315,Treatment
MAYO,Rubella,https://www.mayoclinic.org/diseases-conditions/rubella/symptoms-causes/syc-20377310,Overview
MAYO,Rubeola,https://www.mayoclinic.org/diseases-conditions/measles/diagnosis-treatment/drc-20374862,Treatment
MAYO,Rubeola,https://www.mayoclinic.org/diseases-conditions/measles/symptoms-causes/syc-20374857,Overview
MAYO,Rumination syndrome,https://www.mayoclinic.org/diseases-conditions/rumination-syndrome/diagnosis-treatment/drc-20377333,Treatment
MAYO,Rumination syndrome,https://www.mayoclinic.org/diseases-conditions/rumination-syndrome/symptoms-causes/syc-20377330,Overview
MAYO,Runner's knee,https://www.mayoclinic.org/diseases-conditions/patellofemoral-pain-syndrome/diagnosis-treatment/drc-20350797,Treatment
MAYO,Runner's knee,https://www.mayoclinic.org/diseases-conditions/patellofemoral-pain-syndrome/symptoms-causes/syc-20350792,Overview
MAYO,Ruptured eardrum (perforated eardrum),https://www.mayoclinic.org/diseases-conditions/ruptured-eardrum/diagnosis-treatment/drc-20351884,Treatment
MAYO,Ruptured eardrum (perforated eardrum),https://www.mayoclinic.org/diseases-conditions/ruptured-eardrum/symptoms-causes/syc-20351879,Overview
MAYO,Ruptured spleen,https://www.mayoclinic.org/diseases-conditions/ruptured-spleen/diagnosis-treatment/drc-20352322,Treatment
MAYO,Ruptured spleen,https://www.mayoclinic.org/diseases-conditions/ruptured-spleen/symptoms-causes/syc-20352317,Overview
MAYO,SAD,https://www.mayoclinic.org/diseases-conditions/seasonal-affective-disorder/diagnosis-treatment/drc-20364722,Treatment
MAYO,SAD,https://www.mayoclinic.org/diseases-conditions/seasonal-affective-disorder/symptoms-causes/syc-20364651,Overview
MAYO,SCAD,https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/diagnosis-treatment/drc-20353716,Treatment
MAYO,SCAD,https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711,Overview
